ParameterResolution Time(s): 0.000007
ArrayCreation Time(s): 0.000004
Initialization Time(s): 0.000002
0.000000,102.946588,112.249722,110.806137,98.142753,86.058120,117.609523,26.191602,93.466572,118.617031,118.084715,91.422098,59.866518,139.305420,52.383203,126.672807,78.076885,88.848185,91.956511,142.597335,122.507143,57.393379,67.230945,121.185808,119.733036,99.629313,166.300932,106.686456,63.749510,63.921827,125.888840,93.541435,85.135187,18.708287,107.368524,100.905897,116.000000,135.580235,113.736538,94.265582,65.726707,117.021366,52.990565,94.519839,93.037627,135.992647,95.372952,72.429276,115.516233,120.855285,76.052613,84.604964,159.449051,96.322375,54.184869,92.119488,124.000000,88.351570,83.857021,87.258237,114.612390,44.698993,70.710678,44.698993,107.703296,125.211821,101.153349,88.351570,49.315312,92.119488,96.622979,119.457105,133.206606,78.472925,122.409150,65.099923,115.516233,86.290208,129.522199,121.844163,93.037627,98.661036,52.990565,83.510478,94.488094,132.234640,113.736538,107.359210,116.000000,44.519659,114.297856,81.767964,85.135187,93.541435,125.888840,85.732141,50.279220,97.887691,137.200583,83.558363,77.045441,121.185808,108.701426,66.678332,94.910484,142.597335,89.933309,88.848185,57.410800,118.852850,62.417946,139.305420,119.933315,91.422098,109.654001,95.278539,111.067547,26.191602,87.040221,86.058120,128.187363,64.915329,47.244047,99.989999,0.000000,83.174515,112.249722,121.975407,65.238026,58.086143,117.609523,149.284962,93.466572,83.462566,74.135012,131.749763,59.866518,135.786597,52.383203,90.807489,117.371206,117.669027,91.956511,33.674916,122.507143,78.574805,130.873985,66.738295,71.554175,99.629313,7.483315,106.686456,104.766407,106.686456,101.232406,93.541435,112.995575,18.708287,95.540567,120.024997,119.264412,135.580235,67.349833,94.265582,44.899889,121.844163,82.510605,94.519839,91.038453,135.992647,127.655787,71.091490,93.466572,120.024997,76.052613,96.778097,159.449051,110.806137,60.860496,63.796552,124.000000,101.024749,83.857021,11.224972,104.076895,106.761416,70.710678,132.355582,107.703296,90.983515,69.685006,115.646012,49.315312,100.429079,96.622979,129.483590,133.026313,58.906706,122.409150,65.099923,
102.946588,0.000000,184.710584,112.249722,181.807591,98.142753,219.485763,117.609523,26.191602,131.757353,169.038457,185.278169,91.422098,87.086164,135.786597,145.409766,133.018796,122.049170,192.286245,221.033934,33.674916,106.583301,85.592056,213.147836,115.264912,202.464812,242.334480,7.483315,121.152796,97.159662,221.679949,101.232406,93.541435,112.995575,115.542200,136.029409,131.080128,232.860473,195.402149,113.736538,95.446320,154.350251,155.813992,123.320720,65.833122,215.146462,71.372264,135.440024,72.429276,211.243935,120.855285,73.375745,236.148259,88.453378,136.315810,54.184869,218.956617,172.557237,88.351570,95.540567,141.385996,142.098557,44.698993,70.710678,190.047363,172.046505,141.612146,83.857021,152.230089,187.701891,65.467549,176.521953,137.018247,136.117596,78.472925,165.915641,206.489709,70.313583,190.299764,135.735036,184.862111,58.787754,50.338852,167.976189,139.907112,155.022579,94.265582,198.977386,175.857897,65.238026,163.334014,160.124951,164.140184,85.135187,61.237244,182.669100,85.732141,177.493662,138.296782,170.950285,83.558363,71.665891,200.952731,108.701426,182.969943,114.052619,181.322916,148.620322,47.895720,156.409718,139.907112,228.962879,98.010204,59.866518,169.605424,145.684591,176.017045,93.466572,162.917157,162.406896,60.049979,139.025178,79.536155,176.612570,102.946588,168.617911,184.710584,67.823300,148.047290,125.602548,219.485763,119.297946,26.191602,142.940547,119.858250,180.908817,91.422098,235.219047,135.786597,52.383203,140.049991,176.136311,192.286245,91.956511,33.674916,156.256200,59.782941,137.258879,119.356609,202.464812,99.629313,7.483315,178.230188,104.766407,181.499311,101.232406,215.364807,112.995575,18.708287,130.261276,167.708080,232.860473,92.639085,113.736538,130.315003,138.621788,132.958640,123.320720,189.942096,215.146462,41.158231,150.226496,71.091490,183.913023,120.855285,199.258626,236.148259,14.966630,116.576155,93.252346,218.956617,104.766407,88.351570,108.701426,109.206227,137.811465,44.698993,229.416652,190.047363,107.703296,94.435163,150.917196,152.230089,125.027997,65.467549,209.360932,48.641546,100.399203,164.115813,165.915641,
112.249722,184.710584,0.000000,102.946588,175.019999,198.307841,98.142753,86.058120,162.406896,175.698606,172.927731,153.225324,172.116240,162.376107,59.866518,99.025249,168.926019,187.760486,133.026313,67.037303,214.681159,124.635468,148.054044,158.889899,231.982758,115.264912,77.045441,191.264215,102.097992,124.923977,143.275958,205.791156,125.570697,93.541435,113.349019,200.454484,219.945448,131.080128,68.234888,107.359210,155.306149,143.714996,94.488094,194.869187,174.974284,65.833122,154.453877,175.174199,222.943939,163.847490,170.129363,152.440152,73.375745,134.751623,149.986666,197.398075,147.431340,84.178382,131.270713,187.013369,166.300932,125.211821,172.046505,116.266934,70.710678,44.698993,207.923063,183.646399,101.153349,56.621551,181.592951,138.094171,213.784939,182.422586,230.269407,78.472925,46.733286,158.763976,125.283678,192.161391,109.068786,204.680238,147.945936,89.073004,52.990565,240.927375,215.443728,94.265582,61.122827,123.215259,159.449051,78.778170,154.686780,190.656760,190.703959,61.237244,99.237090,166.078295,220.145406,133.349166,166.300932,171.248358,48.332184,76.720271,145.354738,247.737765,114.052619,75.723180,155.099968,184.515582,104.766407,194.025771,222.584815,135.786597,63.118935,77.188082,194.668950,138.441323,161.046577,26.191602,196.550248,139.907112,105.981130,172.273039,112.249722,139.276703,0.000000,176.629556,117.200683,134.216243,98.142753,254.962742,162.406896,80.535706,99.679486,224.673096,172.116240,91.422098,59.866518,141.442568,157.149610,154.680315,133.026313,145.924638,214.681159,33.674916,202.504321,146.608322,165.287628,115.264912,119.733036,191.264215,7.483315,106.686456,181.460740,205.791156,101.232406,93.541435,168.665349,181.344975,178.504902,131.080128,179.599555,107.359210,67.349833,101.419919,175.863583,194.869187,138.592929,65.833122,221.485891,41.158231,127.655787,211.296001,170.129363,120.024997,73.375745,197.883804,108.369737,131.415372,147.431340,213.274471,131.270713,101.024749,117.609523,207.552403,172.046505,134.156625,70.710678,112.240813,162.283702,148.371156,101.153349,202.004950,181.592951,65.467549,228.333090,138.094171,133.206606,78.472925,
110.806137,112.249722,102.946588,0.000000,207.687265,175.019999,181.807591,98.142753,86.058120,152.446712,183.341212,196.285506,153.225324,60.199668,91.422098,63.118935,170.921034,177.019773,187.866974,148.647233,145.924638,112.605506,117.498936,212.301672,204.562949,182.844196,161.511609,119.733036,100.588270,100.199800,207.127980,181.460740,79.686887,101.232406,61.237244,193.865933,202.933487,205.192592,137.775179,68.234888,134.126806,140.939703,139.563606,182.559579,123.991935,145.629667,94.519839,181.284307,175.174199,214.345515,163.847490,102.683981,157.499206,76.052613,164.990909,149.986666,208.283461,134.669967,84.178382,159.899969,153.590364,151.499175,125.211821,74.833148,136.374484,70.710678,205.265681,148.431803,141.612146,137.956515,130.407055,158.240324,189.245872,186.354501,182.422586,136.117596,143.380612,108.554134,155.608483,172.000000,162.769776,157.149610,103.411798,135.114766,50.338852,231.672182,177.330200,161.344352,101.419919,80.845532,167.684227,119.331471,180.836943,154.686780,115.542200,137.288018,61.237244,196.428104,194.540484,170.598945,133.349166,94.106323,141.357702,48.332184,186.220300,207.672820,163.945113,94.910484,110.154437,182.931681,125.435242,244.425858,183.972824,52.383203,99.025249,84.758480,213.593071,127.655787,184.342073,93.466572,122.008196,154.168739,66.377707,199.879964,110.806137,173.181985,102.946588,100.000000,143.101363,139.628077,181.807591,214.550693,86.058120,95.036835,88.803153,234.367233,153.225324,185.278169,91.422098,59.866518,140.049991,173.735431,187.866974,133.026313,145.924638,91.956511,128.584602,157.987341,159.768583,182.844196,115.264912,119.733036,99.629313,7.483315,211.428475,181.460740,181.499311,101.232406,93.541435,156.614176,186.670833,205.192592,159.317293,68.234888,92.639085,61.122827,175.721370,182.559579,189.942096,145.629667,153.407953,91.038453,41.158231,230.529825,163.847490,183.913023,157.499206,127.216351,103.489130,104.766407,208.283461,187.978722,84.178382,104.766407,63.292970,199.379036,125.211821,205.406913,136.374484,70.710678,139.563606,143.164241,141.612146,188.233897,130.407055,142.940547,160.891268,121.490740,137.018247,136.117596,
98.142753,181.807591,175.019999,207.687265,0.000000,102.946588,112.249722,110.806137,182.076907,166.703329,130.261276,26.191602,93.466572,236.182133,127.655787,213.593071,84.758480,99.025249,52.383203,183.972824,186.933143,125.435242,135.144367,75.723180,122.507143,78.574805,207.672820,182.422586,135.882302,140.676935,94.106323,106.686456,170.598945,106.686456,196.428104,93.541435,113.349019,115.542200,154.686780,180.836943,119.331471,167.684227,80.845532,101.419919,161.344352,177.330200,177.966289,50.338852,153.153518,71.372264,95.372952,162.769776,200.838243,183.885834,46.733286,143.380612,88.453378,127.585266,168.309239,122.531629,158.240324,56.621551,137.956515,141.612146,148.431803,205.265681,70.710678,136.374484,74.833148,125.211821,161.715800,153.590364,158.644256,53.721504,156.639714,96.778097,149.986666,161.932085,167.499254,155.659886,102.683981,145.760077,135.440024,122.008196,181.284307,98.661036,145.629667,123.991935,182.559579,139.563606,140.939703,134.126806,68.234888,137.775179,205.192592,118.245507,148.270024,61.237244,160.274764,79.686887,134.640261,207.127980,142.856571,160.816666,71.665891,161.511609,97.036076,158.889899,135.173962,135.668714,112.605506,47.895720,148.647233,187.866974,177.019773,170.921034,63.118935,91.422098,66.513157,153.225324,205.251066,84.935269,145.354738,60.049979,98.142753,75.670338,175.019999,206.237727,96.000000,98.173316,112.249722,165.764894,182.076907,154.136303,152.026314,80.535706,93.466572,138.441323,127.655787,186.069879,171.627504,137.222447,52.383203,90.807489,186.933143,147.261672,205.582100,83.030115,94.148818,78.574805,95.540567,182.422586,168.665349,204.151904,7.483315,106.686456,104.766407,106.686456,181.614977,166.030118,129.182042,115.542200,95.540567,180.836943,122.507143,209.432567,85.650452,101.419919,44.899889,177.330200,188.870326,141.442568,191.081135,41.158231,95.372952,71.091490,200.838243,183.341212,132.453766,138.614574,88.453378,110.806137,168.309239,102.946588,193.204555,96.984535,137.956515,109.206227,148.431803,177.578152,119.230868,165.039389,74.833148,104.297651,161.715800,170.757137,191.081135,121.614144,175.522078,96.778097,
86.058120,98.142753,198.307841,175.019999,102.946588,0.000000,184.710584,112.249722,110.806137,135.114766,137.018247,117.609523,26.191602,176.453960,138.441323,194.668950,77.188082,63.118935,135.786597,222.584815,90.807489,104.766407,90.807489,153.805071,33.674916,156.256200,247.737765,95.540567,127.491176,110.995495,171.248358,7.483315,133.349166,104.766407,166.078295,65.176683,61.237244,190.703959,190.656760,154.686780,78.778170,159.449051,123.215259,61.122827,94.265582,215.443728,121.844163,52.990565,50.338852,149.291661,71.372264,109.068786,240.528585,139.771242,70.753092,46.733286,166.030118,159.449051,127.585266,60.860496,138.094171,92.606695,56.621551,101.153349,183.646399,207.923063,44.698993,70.710678,116.266934,172.046505,90.983515,166.300932,115.646012,49.315312,53.721504,140.826134,197.398075,104.383907,186.198818,122.409150,152.440152,46.303348,72.429276,152.656477,175.174199,58.787754,65.833122,174.974284,194.869187,94.488094,143.714996,155.306149,107.359210,68.234888,131.080128,164.851448,118.245507,113.349019,114.743192,125.570697,79.686887,143.275958,190.131533,142.856571,129.545359,77.045441,146.225853,163.144108,66.678332,126.174482,124.635468,149.959995,67.037303,133.026313,187.760486,168.926019,99.025249,59.866518,102.791050,172.116240,128.366662,97.488461,111.346307,109.434912,86.058120,120.066648,198.307841,139.398709,118.549568,96.000000,184.710584,81.240384,110.806137,156.204994,138.412427,95.036835,26.191602,207.923063,138.441323,127.655787,149.899967,152.262930,135.786597,52.383203,90.807489,164.632925,126.039676,91.956511,71.874891,156.256200,78.574805,95.540567,190.824527,168.665349,99.629313,7.483315,178.230188,104.766407,106.686456,131.544669,133.289159,190.703959,18.708287,154.686780,130.958009,188.170136,73.362116,61.122827,130.315003,215.443728,90.807489,157.149610,141.442568,91.038453,71.372264,150.226496,240.528585,93.466572,120.855285,104.957134,166.030118,14.966630,127.585266,97.283092,159.993750,64.621978,56.621551,184.975674,183.646399,148.431803,73.851202,154.324334,116.266934,60.000000,90.983515,208.326667,91.422098,92.606695,173.014450,140.826134,
117.609523,219.485763,98.142753,181.807591,112.249722,184.710584,0.000000,102.946588,205.893176,190.236695,156.614176,86.058120,162.406896,233.113706,93.466572,176.017045,145.684591,169.605424,59.866518,98.010204,240.049995,139.907112,165.118140,88.848185,214.681159,33.674916,114.052619,223.781143,128.156155,151.360497,71.665891,191.264215,170.950285,106.686456,177.493662,174.212514,198.413709,61.237244,85.135187,164.140184,160.124951,163.334014,65.238026,175.857897,198.977386,94.265582,195.017948,139.907112,226.750965,94.519839,154.453877,184.862111,109.068786,185.186393,115.516233,206.489709,76.052613,84.604964,173.574192,184.320373,176.521953,92.119488,187.701891,152.230089,83.857021,141.612146,172.046505,190.047363,70.710678,44.698993,203.450240,141.385996,211.489952,146.989796,232.757384,53.721504,54.184869,188.631917,136.293800,194.704905,73.375745,212.146176,170.364316,86.290208,135.440024,204.680238,215.146462,65.833122,123.320720,155.813992,154.350251,95.446320,113.736538,195.402149,232.860473,44.519659,144.582157,115.542200,216.628715,93.541435,177.335840,221.679949,50.279220,137.484545,94.106323,242.334480,77.045441,121.185808,175.019999,172.991329,106.583301,110.154437,221.033934,192.286245,122.049170,133.018796,145.409766,135.786597,119.933315,91.422098,236.491015,119.054609,147.404206,122.008196,117.609523,99.025249,98.142753,224.619679,101.469207,126.007936,0.000000,248.592035,205.893176,121.975407,138.390751,176.652201,162.406896,26.191602,93.466572,194.889712,178.818344,143.213128,59.866518,141.442568,240.049995,90.807489,240.299813,124.635468,150.545674,33.674916,122.507143,223.781143,95.540567,182.422586,119.733036,191.264215,7.483315,106.686456,209.532814,194.025771,161.021738,61.237244,168.665349,164.140184,95.540567,175.789647,151.842023,175.857897,67.349833,94.265582,245.014285,90.807489,188.870326,153.407953,154.453877,41.158231,109.068786,228.241101,131.087757,154.964512,76.052613,197.883804,173.574192,110.806137,178.684079,180.792699,187.701891,63.292970,83.857021,165.692486,165.215011,165.764894,70.710678,182.203183,203.450240,90.983515,250.103978,148.290256,158.644256,53.721504,
26.191602,117.609523,86.058120,98.142753,110.806137,112.249722,102.946588,0.000000,102.946588,125.443214,124.153131,98.142753,86.058120,137.025545,26.191602,111.067547,95.278539,109.654001,91.422098,119.933315,141.442568,62.417946,79.536155,122.049170,145.924638,91.956511,142.597335,122.507143,57.393379,67.230945,121.185808,119.733036,83.558363,7.483315,97.887691,122.180195,139.104277,125.888840,93.541435,85.135187,81.767964,114.297856,44.519659,116.000000,107.359210,113.736538,101.419919,94.488094,139.907112,123.320720,94.519839,93.037627,135.992647,95.372952,72.429276,115.516233,120.855285,73.375745,84.604964,108.369737,119.457105,54.184869,92.119488,49.315312,88.351570,101.153349,125.211821,107.703296,44.698993,70.710678,112.240813,114.612390,148.371156,101.153349,146.989796,49.315312,92.119488,96.622979,119.457105,133.206606,84.604964,122.409150,70.753092,70.313583,72.429276,157.149610,135.992647,93.037627,94.519839,52.990565,117.021366,65.726707,94.265582,113.736538,135.580235,65.238026,44.519659,107.368524,153.251427,85.135187,93.541435,125.888840,85.732141,50.279220,97.887691,166.300932,83.558363,71.665891,76.720271,128.530152,57.393379,146.314729,142.597335,91.956511,88.848185,78.076885,126.672807,52.383203,98.010204,59.866518,139.133030,74.458042,45.585085,111.067547,26.191602,87.040221,86.058120,128.187363,64.915329,67.349833,102.946588,173.205081,102.946588,67.823300,65.406422,151.102614,86.058120,117.609523,26.191602,93.466572,118.617031,118.084715,91.422098,59.866518,141.442568,52.383203,142.989510,78.587531,89.699498,91.956511,33.674916,122.507143,78.574805,95.540567,115.264912,119.733036,99.629313,7.483315,106.686456,128.312119,126.830596,125.888840,93.541435,85.135187,18.708287,107.368524,100.905897,116.000000,92.639085,113.736538,147.261672,44.899889,90.807489,138.592929,94.519839,91.038453,135.992647,127.655787,57.671483,69.971423,120.855285,127.216351,84.604964,14.966630,96.322375,128.592379,92.119488,124.000000,88.351570,83.857021,87.258237,114.612390,44.698993,122.474487,112.240813,107.703296,153.225324,69.685006,115.646012,49.315312,
93.466572,26.191602,162.406896,86.058120,182.076907,110.806137,205.893176,102.946588,0.000000,128.366662,165.819179,181.807591,98.142753,66.377707,117.609523,122.008196,134.640261,128.366662,185.278169,200.893006,59.866518,97.025770,81.141851,207.590944,133.026313,192.286245,221.033934,33.674916,106.583301,85.592056,213.147836,115.264912,77.045441,99.629313,94.106323,143.881896,143.275958,221.679949,177.335840,93.541435,94.488094,143.687160,144.582157,131.080128,68.234888,195.402149,61.122827,139.563606,94.488094,206.586544,123.320720,65.833122,215.146462,71.372264,135.440024,72.429276,211.243935,157.499206,73.375745,103.489130,136.293800,136.315810,54.184869,53.721504,172.557237,146.989796,151.499175,90.983515,142.098557,170.874223,70.710678,165.764894,143.164241,141.612146,101.153349,152.230089,187.701891,65.467549,176.521953,137.018247,173.574192,78.472925,46.733286,153.746545,115.516233,169.393034,109.068786,184.862111,154.453877,50.338852,157.353106,143.965274,161.344352,94.265582,61.122827,166.511261,65.238026,175.789647,145.739494,164.140184,85.135187,61.237244,182.669100,85.732141,177.493662,133.349166,170.950285,129.545359,48.332184,155.916644,128.156155,227.767425,114.052619,33.674916,148.620322,125.275696,179.287479,90.807489,161.319559,141.442568,63.118935,134.573400,60.199668,176.017045,93.466572,162.917157,162.406896,60.049979,139.025178,119.958326,205.893176,139.276703,0.000000,124.571265,102.956301,188.822668,98.142753,219.485763,117.609523,26.191602,131.757353,169.038457,185.278169,91.422098,59.866518,135.786597,65.909028,134.216243,120.929732,192.286245,91.956511,33.674916,156.256200,78.574805,182.844196,115.264912,202.464812,99.629313,7.483315,128.366662,165.650234,221.679949,101.232406,93.541435,112.995575,115.542200,136.029409,131.080128,183.913023,195.402149,67.349833,130.315003,44.899889,189.942096,123.320720,189.942096,215.146462,41.158231,103.266645,83.510478,211.243935,120.024997,73.375745,96.778097,88.453378,146.908135,54.184869,218.956617,172.557237,88.351570,95.540567,141.385996,142.098557,134.156625,70.710678,190.047363,74.833148,94.435163,150.917196,152.230089,
118.617031,131.757353,175.698606,152.446712,166.703329,135.114766,190.236695,125.443214,128.366662,0.000000,234.294686,165.819179,124.153131,161.641579,137.018247,204.372209,84.935269,183.040979,169.038457,167.164590,143.213128,63.118935,168.611981,220.417785,154.680315,176.136311,190.383823,133.656276,75.723180,170.223383,225.224333,138.996403,72.869747,122.963409,189.710305,100.199800,194.437651,232.894826,138.874044,89.039317,61.237244,230.963201,143.687160,185.105375,66.917860,160.698475,176.968924,140.939703,143.714996,219.599636,179.147984,62.928531,183.668179,180.222085,136.139634,129.522199,223.548652,113.560557,69.382995,76.052613,226.993392,136.293800,119.457105,116.447413,132.928552,177.313282,153.590364,175.658760,141.385996,168.333003,69.842680,70.710678,232.150813,143.164241,148.371156,150.917196,184.862111,62.992063,92.119488,227.982455,202.420355,133.206606,114.498908,108.554134,153.068612,172.000000,186.349135,211.716792,131.324027,115.169440,50.338852,190.724933,193.199379,177.538728,95.446320,164.073154,121.614144,119.331471,233.867484,195.038458,172.296256,94.488094,179.905531,132.996241,121.020659,202.148460,200.314752,102.097992,115.403639,48.332184,179.794327,202.049499,189.457119,131.757353,124.635468,192.561678,125.435242,117.371206,193.323563,157.149610,97.025770,84.758480,119.222481,119.899958,118.617031,194.154578,175.698606,94.021274,90.586975,174.768418,190.236695,206.242576,128.366662,96.000000,179.549436,139.628077,124.153131,204.391781,137.018247,130.261276,26.191602,236.169431,169.038457,118.084715,143.213128,152.262930,99.146356,84.522186,176.153342,176.136311,117.669027,133.656276,170.194007,148.539557,167.708080,138.996403,186.670833,122.963409,128.802174,7.483315,234.294686,232.894826,126.830596,89.039317,133.289159,200.718709,87.441409,185.105375,167.708080,160.698475,146.690150,147.594038,134.751623,176.136311,179.147984,173.735431,183.668179,135.941164,71.372264,169.351705,223.548652,143.164241,69.382995,120.896650,187.120282,104.766407,119.457105,230.425693,132.928552,83.904708,63.292970,229.660619,141.385996,187.445992,69.842680,154.324334,150.459297,60.000000,235.231801,150.917196,
